2319	6
2321	9
2323	6
2325	5
2328	11
2330	14
2337	0
2340	6
2342	6
2349	9
2351	7
2353	14
2355	14
2358	7
2364	11
2366	6
2368	6
2377	6
555	9
2298	6
2384	6
2391	6
2393	6
2399	5
2405	6
2409	9
2429	5
2434	5
2436	6
2438	9
2443	4
2445	1
2456	9
2458	7
2464	4
2475	9
2476	5
2478	12
2480	6
2482	6
2485	6
2487	12
2490	5
2492	12
2525	12
2526	12
2528	6
1671	5
2534	9
1644	6
2548	8
2550	6
2552	9
2553	14
1244	6
2558	11
2563	7
2565	12
2567	7
2569	6
1304	7
2576	6
2578	14
2580	6
2582	12
2584	2
2586	14
2587	12
2589	6
1458	7
2596	6
2599	6
2601	14
2607	14
840	12
2615	6
2618	5
2620	6
2624	12
2627	14
2642	6
2644	11
2646	5
2650	6
2652	6
2658	14
2662	6
2664	6
2668	12
2216	6
2670	5
1854	6
2677	12
2682	1
2693	9
2695	0
2699	12
2702	12
2708	7
2711	6
2713	9
2715	6
2721	11
2723	14
2725	12
2726	6
2732	14
2736	14
2738	9
2756	9
2758	14
2765	6
2768	12
2773	7
2774	6
1832	6
2779	6
2781	6
2790	5
689	5
2796	7
2800	14
2805	6
2809	7
2097	6
2816	12
2818	9
2803	14
2826	6
2828	9
2832	14
2835	14
2837	11
2838	6
2840	5
2850	6
2852	14
2861	6
2862	12
2864	12
2866	11
2867	6
2869	6
2871	14
2880	6
2882	12
2885	3
2891	6
2893	4
2895	8
2898	5
2904	6
2906	14
2914	14
2917	11
2920	6
2922	12
2927	6
2938	6
2939	6
2945	6
2947	11
2949	6
2951	6
2957	6
2959	6
2961	6
403	6
2966	9
268	6
1778	6
2975	6
2984	5
2989	6
2991	9
2997	8
3000	6
3002	6
3008	7
3010	6
3014	6
3016	6
2073	9
3031	11
714	14
3034	5
3037	6
3040	12
3043	6
3049	6
3051	5
3053	9
3055	6
3063	11
3066	11
3068	3
857	6
3070	7
1498	6
3075	14
3077	14
3079	6
3082	6
3085	5
3095	6
3096	6
3098	6
3101	7
3104	6
3107	6
405	6
2050	6
3117	4
3119	5
3123	6
3125	6
3129	10
3134	9
3136	5
3143	6
3146	7
3149	6
3151	7
3154	6
3158	6
2217	6
3160	9
3161	9
3163	12
3168	6
3174	5
3177	14
527	6
3183	12
3200	6
3203	1
3205	12
3207	6
3210	5
3212	6
3213	3
3221	6
3224	6
3232	6
3234	10
3242	5
3252	12
3254	12
3272	9
3276	14
3280	6
3286	1
3288	7
3294	5
3296	7
559	6
3303	5
3312	6
3315	11
3318	9
3324	12
3334	14
3337	7
3339	6
3341	6
3343	14
2529	6
3348	6
3351	11
3353	6
3356	6
3363	9
3366	6
3368	14
3371	6
3373	14
1821	6
3375	5
3380	7
2710	7
3387	4
3388	6
3396	6
3399	10
3409	11
3425	11
3427	6
3429	8
3432	5
3434	5
2306	6
3435	12
3437	12
3439	6
3442	5
3444	9
3449	6
3453	6
3455	9
3459	14
3463	6
3467	6
3469	14
3470	7
3475	6
3478	6
3483	6
3486	6
3488	6
3490	6
3496	4
3498	12
3500	6
3505	6
3507	9
2268	6
3508	3
3	6
3513	14
3515	5
3518	3
3521	6
3523	14
3528	6
3529	5
3539	6
3550	5
3555	6
3558	6
3560	10
3561	6
1213	7
3578	9
3583	12
606	9
3609	9
3612	9
3621	6
401	6
3624	6
3638	14
3640	14
3642	7
3644	6
3646	6
761	6
2824	4
3655	14
3662	6
3663	12
3667	9
3670	6
3672	7
3679	12
3681	9
3686	12
3687	6
3690	6
3693	5
3695	9
3696	6
3698	9
2001	6
3713	12
3715	14
3717	4
3720	6
3721	6
3726	7
3729	6
3709	6
3731	5
3736	6
3737	6
3740	6
3741	6
3744	6
3750	7
3766	6
3768	6
3769	9
3771	6
3773	7
3776	12
3777	12
3785	6
3788	12
3793	5
3799	6
3801	7
3806	7
3810	5
3815	6
3834	6
3848	5
3851	8
2655	6
3854	14
3856	6
3858	14
3860	9
3864	5
3867	12
2451	1
3875	6
3876	4
3879	5
3884	6
3886	9
3892	6
3894	14
3895	11
3897	6
3899	7
2294	6
3903	6
3905	6
3907	5
3913	6
3924	6
3930	1
3932	14
3935	10
3937	6
3939	11
3943	6
3946	11
3948	6
3957	9
3959	6
3962	9
3971	9
3973	0
3976	6
3978	4
3980	12
4001	6
4013	9
4019	7
4021	6
4023	14
4026	6
4028	12
4030	5
4035	6
4038	5
4043	1
4045	9
4047	6
4055	3
4057	5
4059	9
4071	6
4076	6
4078	8
4079	6
4081	6
4083	6
4088	11
3889	7
3601	9
4103	9
4109	6
4112	6
4114	8
4117	3
4120	6
4123	6
4125	12
4131	9
4147	14
4149	5
4161	9
4163	7
3562	6
4165	7
4169	6
4170	14
4173	14
4179	3
4181	6
4182	12
4184	6
4185	7
4188	1
4191	6
4195	10
4199	14
4201	10
4203	12
4204	3
4211	12
4212	12
3344	14
4223	14
5	6
4228	6
4230	6
4234	7
3606	9
4252	6
4255	12
4256	6
4258	6
4260	5
2359	12
4264	7
4267	7
4278	6
4283	6
4285	6
4289	8
4291	6
4293	6
4294	7
4296	2
4298	6
4300	6
4302	6
4304	12
4307	6
4309	6
4311	6
4315	6
4317	6
4319	1
4321	7
4323	6
4327	6
4332	10
4334	6
4335	14
3563	6
4340	0
1929	6
4343	6
4347	6
4355	6
4359	14
4361	6
4363	14
4366	6
4368	6
4369	14
4371	6
4372	7
4379	6
4383	6
4386	9
4388	1
4391	12
4397	1
4399	8
4403	6
4406	14
4407	14
4409	11
4425	7
4429	6
1607	6
4433	11
2406	6
4435	6
4437	1
4438	11
4440	6
4442	1
4444	6
4446	6
4449	7
4453	6
4473	6
4475	6
4477	6
1556	6
4480	3
4484	4
4487	9
4495	7
4504	12
4506	8
4509	14
4511	14
4514	14
4516	6
4518	1
4520	6
4521	5
4533	6
4536	6
4537	6
4540	10
4542	6
4544	14
926	14
4547	6
4549	8
4517	6
4551	9
4553	5
4022	6
1630	6
4563	6
4565	11
4569	12
4572	5
4573	6
4574	9
4577	14
4579	6
2992	9
4595	14
4598	2
4550	8
52	6
4206	4
4618	6
4621	11
4623	5
4635	14
4637	6
4639	6
4644	6
4647	6
4649	7
4653	12
4655	6
4657	14
4659	3
4665	6
4667	6
4669	5
4671	6
4673	5
4100	9
4681	14
4685	6
3813	5
4447	6
4725	9
4728	6
4732	11
4734	9
4737	5
4741	9
4746	7
4752	5
2380	6
2894	4
4764	6
4766	7
4768	14
4770	7
4774	6
1198	9
4783	14
4787	10
4789	5
4792	6
4794	14
4796	11
4798	14
2921	6
4808	6
4811	6
4812	9
4828	14
4835	14
4842	7
4846	6
3227	12
4854	6
4856	6
4858	6
4861	12
4867	14
4878	5
4885	6
4886	6
4888	11
4891	14
4893	6
4896	14
2128	6
4905	1
4907	14
4911	12
2822	9
4918	9
4919	11
4926	14
4933	12
4937	6
4938	8
4940	6
4942	6
4945	14
4947	9
4953	1
1333	7
4960	6
4962	6
4964	14
2955	5
4965	6
4967	6
4972	11
4974	6
4976	7
4229	12
4984	6
4986	6
4988	5
4997	6
242	7
5013	6
3417	12
2310	6
1975	6
5022	5
258	6
5026	6
5028	9
5033	7
5034	8
5041	7
5044	5
5047	12
5049	14
5053	6
3044	6
5056	14
5059	6
5063	5
5066	6
5070	9
5072	7
5080	12
291	5
1951	6
5113	0
5115	5
5118	6
5119	11
4299	6
5121	2
5123	6
5125	4
5127	3
5129	4
5132	9
5133	14
5136	5
4316	6
5139	14
5143	12
5151	6
5153	14
3522	6
5158	6
5159	6
5161	6
5163	7
5167	14
5169	1
5171	9
2408	6
5175	14
5179	6
5182	3
5184	9
4790	6
5207	6
5209	6
1283	7
5215	6
5218	6
2209	14
5221	6
5223	12
5228	6
3510	6
5232	5
2049	6
5234	6
5236	7
5238	5
5241	8
5243	6
5245	6
4141	7
5251	6
5253	6
5257	1
5259	1
5262	5
5268	6
5273	9
5277	3
4987	6
5280	7
5282	7
5287	2
5288	6
5289	6
5300	7
5302	6
5305	6
5308	6
3178	14
5314	6
5316	6
4254	7
5319	6
5324	14
5325	6
5327	0
5328	9
5347	6
5350	5
5355	6
5357	9
5360	6
5361	1
5364	12
5389	7
5391	6
5395	7
5399	14
1362	6
995	6
5407	6
5411	9
5417	7
5421	14
5423	6
5424	6
2541	6
5425	5
980	6
5432	6
5434	14
5436	9
5440	6
5443	5
5445	6
2214	6
5449	6
5453	9
5456	1
5458	3
5465	14
5467	7
5468	9
5471	6
5473	3
5486	1
5488	14
5491	6
5492	6
5495	12
5497	9
5501	14
5405	6
5138	6
5506	14
5508	6
5511	4
5513	14
3367	6
5516	1
5518	6
5520	1
5522	6
5526	6
5528	14
5530	14
5533	2
1620	6
5537	11
5540	9
5554	5
5557	14
5560	5
5565	7
5569	14
5571	6
5577	14
5579	12
5581	6
5583	6
5585	6
5586	9
5589	9
5592	12
5594	6
5596	8
5597	9
5600	3
5602	7
5605	10
5607	6
5611	5
5614	0
5617	14
5619	6
5623	6
5626	6
5629	6
5632	9
5326	6
5634	1
5640	6
2090	6
5645	11
5652	6
5654	6
5655	5
5657	3
5664	11
5666	0
5669	6
5671	0
5673	9
667	9
5689	6
5691	6
5698	14
5702	12
5706	1
5708	14
5711	4
5714	6
944	6
5716	6
5722	14
2240	6
5729	6
2892	6
5734	7
5736	6
5738	6
5740	7
5742	5
1849	6
5744	12
5746	6
5748	9
5754	7
5759	14
5761	6
5763	14
5765	6
5766	6
5772	12
5790	5
5795	6
5796	6
5797	7
5799	9
5808	1
5810	3
3018	9
2801	14
5821	6
5823	7
1925	6
5633	6
5827	12
5835	12
3377	5
5839	6
5841	6
5842	7
5844	6
5852	0
5854	14
5856	9
5858	12
5860	6
5877	12
1266	9
159	7
1009	6
5889	5
5892	9
5894	12
5896	5
5902	0
5903	12
5917	7
5937	6
5939	6
5943	12
5945	6
5949	6
5951	6
1822	6
5953	6
918	14
5955	6
5956	6
5958	6
5960	6
5961	9
5963	6
3708	6
5965	3
5967	8
5968	6
5969	6
3222	6
817	6
5974	11
3808	7
5977	14
5233	8
5979	1
2806	6
5030	6
6005	11
6009	10
6012	6
6014	5
6032	5
6034	6
6042	14
6044	9
6053	5
3581	9
6061	6
6065	14
6067	6
6069	5
6071	6
6073	6
6075	12
5433	6
6095	6
2481	6
6097	5
6103	6
6106	14
6109	12
6112	12
6114	4
6116	10
6118	6
6119	8
6120	6
3460	14
5770	6
6122	11
6129	6
6135	1
6136	6
6138	5
6142	6
6146	6
6148	6
6154	7
6156	5
6158	9
6162	6
6165	10
6167	6
5442	6
6170	6
3050	6
6172	5
6173	14
6176	7
6185	10
6062	6
6190	6
6192	5
6201	14
6205	1
6207	14
6218	1
6221	14
6225	6
4090	9
6236	4
6241	6
6243	6
6245	6
6246	6
6249	7
6259	6
6263	6
6264	7
182	6
6269	3
6271	9
6273	14
5628	6
6275	6
6276	12
6278	11
6281	6
6282	3
6283	7
6285	6
6287	14
6288	6
6289	14
6291	14
6301	6
6304	6
6307	6
6310	6
6313	6
6319	6
6321	6
6325	5
6328	4
5058	14
6330	6
6332	7
6335	6
6337	14
6339	1
6341	14
6342	9
6345	8
3073	14
5954	6
6355	14
6357	11
6359	6
6361	5
6367	9
6370	9
6378	3
6380	11
6384	4
6388	12
6391	6
6393	5
1997	6
6401	6
6403	6
6404	8
5222	6
6406	9
6117	14
2052	6
6413	5
6416	6
6421	8
2272	6
6423	7
5447	6
6427	14
5726	6
6433	6
5812	6
5712	12
6439	12
6442	12
6460	14
6131	6
6463	6
4164	6
6465	3
6466	6
6468	14
6473	3
6474	7
6477	1
6481	7
6483	12
6485	12
6487	5
6490	6
4559	5
6498	6
6500	14
6503	1
6506	6
6508	1
6510	12
6137	6
6515	6
6520	8
6523	12
6527	6
2659	14
6537	12
6539	11
6543	11
6545	6
6548	8
6550	6
3027	14
6554	6
6558	6
6559	6
6562	5
6564	5
6568	6
6092	6
6572	11
6574	5
6576	5
6578	12
6580	11
6583	7
4110	6
6589	11
2147	14
6594	6
605	7
6635	14
6637	1
6642	6
6644	14
6646	6
6652	12
6654	6
5515	1
3081	6
6664	6
6666	12
6668	11
6671	6
6674	6
6676	9
6680	6
6685	12
6690	14
6695	9
6698	6
6701	6
6702	6
6704	6
6706	5
6711	9
6712	7
6715	5
6721	9
6723	12
6724	6
6725	9
6733	6
6734	6
5166	7
1757	6
6738	6
6743	12
6745	12
6748	14
5510	6
3290	6
6759	6
6761	14
1853	6
6763	6
6764	6
6765	7
6766	6
6767	6
6770	6
6772	12
6793	8
6799	9
6807	6
4620	6
6811	6
6812	6
6542	7
6816	6
4692	6
6829	12
6831	12
3832	6
6835	6
6839	11
6842	6
6844	6
6855	6
6857	14
5709	14
6860	5
6861	6
6863	12
6864	7
6868	9
6870	10
6872	7
6876	6
6879	1
6912	3
6914	6
6916	6
6918	9
2140	12
3345	6
6926	14
6929	9
6931	12
6935	14
6928	9
2433	7
6938	6
601	6
6815	12
6945	14
6948	12
6950	8
339	6
1364	6
6952	9
4909	14
6966	6
6968	12
6970	6
6974	8
6978	9
2041	6
6983	7
6985	14
6988	5
6989	6
6991	11
6992	6
6994	5
6997	5
2218	6
7000	6
7002	11
7004	6
7006	6
7008	8
7010	6
7011	9
7016	6
7018	6
7019	6
7021	9
7024	14
7017	6
7025	6
414	6
7027	8
7030	1
7033	6
7035	14
7037	10
3487	6
7046	6
7048	6
7051	5
7054	10
7056	6
7060	12
3906	6
7065	7
7070	11
7072	12
7076	5
7080	12
7103	3
7107	12
6286	6
7110	14
7112	14
7114	6
7116	6
7118	9
4322	7
2546	6
7121	12
7123	6
7125	10
7127	8
7131	6
7133	6
7144	6
7145	11
7147	9
7151	6
5971	6
7154	9
4771	7
2407	6
7159	1
7162	9
6760	6
7171	14
7178	6
7179	6
7185	10
7186	7
7199	6
7202	7
5615	6
7204	9
2091	6
7213	12
7215	7
476	6
6990	6
7219	3
7223	7
7226	9
5721	6
7229	6
7230	6
7232	10
7233	6
7235	10
6422	6
7244	11
1990	6
7248	6
7253	12
7255	0
7201	6
7257	7
7259	9
7261	5
7265	3
3275	9
856	6
7270	14
7271	6
7275	5
1497	6
7281	14
4971	6
1676	5
7289	12
7303	7
7307	6
7308	12
7309	14
7311	6
7313	14
7315	9
501	5
3080	6
5690	6
7343	5
7039	6
7346	9
7349	11
7354	11
7358	6
7361	7
7367	14
7370	7
7378	6
1606	6
2946	6
7384	11
7386	9
7388	8
7392	9
4040	5
7399	9
7401	14
7405	6
3157	6
7408	7
7410	6
7412	9
7414	11
7419	7
7421	6
7423	7
7429	6
7430	6
7433	6
7435	14
5356	6
6360	6
7439	7
7446	14
7448	6
7450	6
7451	12
7453	14
7456	14
7459	12
7461	6
7464	14
7466	14
7469	6
7471	6
7473	6
6810	6
6320	6
7476	6
7480	6
7482	6
3083	5
7497	14
7499	6
7501	6
7502	3
7504	9
7507	6
7509	8
7514	5
161	6
4523	5
7520	12
5021	6
7533	12
7535	11
7537	11
7540	6
7541	6
7547	6
7549	6
7551	9
6915	6
7557	14
7559	12
7561	9
7562	6
7563	12
7568	9
7570	6
7574	9
7578	12
7580	6
7582	11
7585	6
3711	6
7587	6
7589	6
7592	8
7594	6
7597	11
2727	6
7600	6
7605	1
7607	11
4958	6
7614	5
7621	6
7622	1
7624	5
7627	5
7640	6
7645	6
7647	6
7649	6
7661	2
7662	6
7664	14
7666	9
7670	6
7673	14
5430	6
7678	6
7680	0
7683	9
6499	6
6397	5
7689	12
6730	9
762	6
7697	12
7698	7
7700	6
7704	8
7705	14
7706	0
4534	6
7709	1
7711	9
650	6
7713	6
7715	11
7717	6
7719	5
7722	6
7724	6
819	6
7726	6
7727	0
7730	5
498	6
7736	6
7741	1
7743	14
7745	6
7749	7
7754	5
7339	5
7775	5
7778	10
7780	1
7782	6
6399	5
7786	5
7790	6
7792	14
7794	14
7796	6
7797	6
1979	6
7066	7
6191	6
7819	14
7822	5
7824	12
7826	6
7828	6
7834	6
455	6
6507	6
7843	6
7434	6
1571	9
7853	6
7861	5
7863	14
7867	10
2122	6
7872	6
4765	6
7874	6
4259	6
3825	6
7880	6
7882	11
863	6
7884	12
1251	9
7890	8
6858	14
7892	8
1579	6
7896	12
7900	14
7903	6
5212	7
5116	7
7916	14
7921	10
7924	12
7953	0
7955	10
7957	6
7958	14
1696	4
3274	7
5952	6
7962	6
7964	6
1864	6
7967	5
7971	6
7981	11
7643	5
7991	10
7997	5
911	6
8001	11
8007	6
8009	6
8011	8
8014	2
8016	6
8021	8
8022	7
8026	6
8028	9
8032	6
8034	5
8036	6
8037	11
1360	6
8040	6
8042	6
8043	5
8044	5
8047	11
8049	1
7360	6
8051	8
8058	6
669	7
8102	12
8103	6
2751	6
8111	6
8113	5
8117	6
8119	7
8121	9
8123	12
8127	6
8130	9
711	14
8138	5
8147	6
8149	6
8151	6
8152	12
5401	6
8157	6
1206	7
5970	6
8161	6
8162	6
8163	14
8165	11
5014	6
8174	6
3800	6
8178	7
8179	12
8184	6
8187	9
8189	12
8192	6
8194	4
8195	6
8197	12
8199	8
8202	9
8204	1
3048	6
8206	6
8208	8
731	6
8212	4
5451	6
8213	5
8216	6
6613	7
8236	6
8239	9
3966	9
8261	13
8264	6
8266	6
8268	12
8269	1
8271	14
3155	6
8272	11
8273	6
2617	6
8276	1
8278	5
4187	7
6187	6
8284	6
1315	7
4324	6
8290	11
8292	14
2098	6
8297	11
8299	5
8302	14
8308	7
8318	6
8327	6
8330	14
8334	6
8338	12
8343	14
8345	1
8347	5
8349	12
8350	9
8353	7
8359	3
8361	14
3622	6
8366	6
8369	5
8374	14
8295	6
8377	12
8381	9
8384	2
8386	9
6805	8
8391	9
8393	5
8395	6
8398	12
5315	6
8404	6
524	6
8406	6
299	6
8408	6
8410	6
8415	1
8420	6
8424	6
8426	9
572	6
8429	9
8150	6
2766	6
716	14
8439	0
8441	6
3372	6
8443	7
8444	6
804	6
8445	9
8448	5
8450	9
3153	6
8459	6
4221	11
8463	8
8464	9
6878	6
8467	4
8469	7
8470	6
8472	7
8474	6
8476	3
8480	6
3054	5
8485	10
8488	12
8496	10
8500	9
3301	6
8506	7
8507	6
2035	6
8510	6
7234	6
8513	6
8515	1
8518	6
8520	6
8522	14
8528	5
8533	4
8538	6
8541	14
8542	8
8544	6
2807	6
8547	5
8551	8
3938	6
4791	7
8553	7
8555	12
5608	6
4342	6
8556	14
8514	6
8559	14
6981	6
8563	6
8565	6
8569	6
3021	9
8574	6
8576	12
8582	11
8584	9
8265	6
2905	6
8586	6
8427	7
8588	14
604	9
7718	6
1468	9
3209	6
8601	6
8604	14
8605	7
8607	6
8608	2
8610	9
8620	6
3347	6
8622	6
8625	9
8628	3
6672	1
8632	14
8634	12
8651	14
8656	6
8658	11
8659	6
2709	7
8660	7
8662	12
8682	6
8683	6
8686	6
8688	3
8691	5
8695	14
2827	6
8698	6
8700	12
8704	5
8707	0
8709	4
8712	11
8714	6
8716	11
4054	14
8718	1
4883	5
6013	6
8722	9
8736	14
8737	12
8740	12
8743	6
8748	6
7463	6
7791	6
8751	12
8754	12
5972	6
6104	6
6244	6
5402	6
8757	14
8760	6
6739	6
8761	14
7383	6
8767	7
8770	0
3039	6
8773	5
8775	11
8778	12
8797	6
8802	9
2230	6
8803	14
8805	0
8806	0
2755	7
8812	5
8814	12
8821	6
8823	6
807	6
8878	9
8880	5
8885	6
8892	6
6822	6
8899	6
4575	9
3645	6
8348	5
5791	6
8906	11
8908	6
8910	1
1043	12
8921	7
8922	7
8925	6
8926	5
912	6
8929	11
1781	6
8934	7
8750	6
8942	12
8952	5
8954	14
8956	6
8958	11
8959	12
6865	7
872	6
8963	12
8965	6
347	6
8968	6
8970	6
8972	6
8973	5
8975	5
8977	7
8979	6
359	6
8981	14
8983	6
8987	6
625	6
8991	5
2539	6
9006	8
5009	5
9008	6
9010	7
9012	5
9017	14
4478	6
9020	6
9029	6
9030	12
9032	10
200	9
7481	14
9051	14
9055	11
9058	14
9060	12
5024	6
9061	6
9067	12
9075	6
9079	6
2573	2
7007	6
9082	14
9086	1
9091	9
3479	6
9093	4
9096	14
9097	6
9099	6
9100	5
9101	6
9103	6
9105	0
9108	7
9109	6
9110	5
9114	11
9135	6
8175	6
9137	6
9139	6
6363	7
9142	5
2724	6
2383	6
9158	14
345	5
9163	7
9164	14
9166	6
9168	9
9170	12
9193	7
9194	6
9196	6
9198	8
9200	12
9047	14
9233	14
9236	7
9237	12
9162	6
8974	6
9242	5
9245	9
9249	14
9251	14
9254	3
2269	7
1635	6
4310	6
9259	5
9265	9
9267	7
7224	0
5840	1
9271	0
3236	6
9275	6
8365	6
9278	7
9279	6
9280	9
9286	14
3951	6
4432	6
9290	12
9296	14
6432	6
3001	6
9302	6
9094	5
9304	7
9306	10
9310	6
9311	14
9312	6
9318	12
9322	6
3033	14
9325	7
6147	6
9334	9
9336	7
9338	6
9340	7
9344	12
9346	6
3559	6
9348	3
9355	6
3482	6
9361	7
9362	9
9363	10
3556	6
9368	6
9369	6
9371	6
9379	11
3084	6
9380	6
9381	6
2794	5
9396	14
2051	6
9397	7
721	6
9398	5
8176	6
6758	6
9414	6
9415	11
9418	6
9419	8
9421	6
9430	6
9432	3
9434	0
800	6
9437	0
5408	6
519	6
9441	6
7733	6
9442	6
9444	6
5271	6
9446	14
7149	9
9448	11
9449	5
7595	6
9453	5
9457	12
8118	6
9459	1
9461	9
9467	8
9468	6
9472	6
6063	6
9475	9
9496	12
9498	14
9500	9
9502	8
3458	6
9507	6
9509	14
9517	7
9520	6
3108	9
9528	11
9529	8
9530	6
8903	6
9533	6
9534	6
9535	5
9537	6
5747	6
9539	6
2577	6
6740	6
9543	9
9545	6
9546	5
9550	14
9553	5
6168	6
4448	6
9555	12
7752	9
9562	11
2077	6
6074	6
9567	9
9569	12
9570	6
9572	6
9574	2
9576	6
9579	14
9583	6
9585	6
9587	7
9589	14
8010	6
9591	2
2551	6
3501	6
576	6
9594	9
9597	6
9599	5
9603	11
9604	10
9607	5
9613	14
9620	7
5550	9
9626	11
9628	8
4619	6
8104	5
9635	6
9636	14
9638	6
9640	11
9642	6
9643	9
9645	8
9647	2
9649	6
9651	7
100	6
801	6
9667	12
9675	4
9677	14
1552	10
9679	6
9683	12
9685	6
9690	14
9692	12
9703	6
3116	6
9705	7
9707	7
9708	6
7268	9
9711	9
9715	5
1001	12
3112	9
1691	6
9723	14
9080	6
9728	3
9730	6
9732	9
9741	5
730	6
9746	6
9747	6
9748	4
9749	12
9751	5
7067	7
9753	14
9370	6
8141	5
1487	6
8962	6
7050	6
9759	9
479	6
9762	14
8407	6
9770	14
9771	3
9774	3
5323	6
9776	9
9779	14
8546	6
9780	6
9788	6
9789	1
2789	6
9797	5
9800	6
9810	6
9814	5
9820	6
6385	6
5883	7
9824	6
9826	14
9832	6
9835	6
5610	6
8376	6
9837	9
9842	6
9844	14
9846	7
9854	9
9860	12
9901	6
9902	14
5229	6
8603	6
9905	12
9907	9
9908	8
9910	6
9911	14
9912	14
942	6
1247	6
9920	6
9922	9
9926	11
9928	11
9933	14
9935	7
9937	5
9943	11
9945	14
9950	7
9951	6
9952	6
9955	9
9959	14
9962	5
9965	12
9976	12
9979	6
9981	6
9983	6
9986	6
